Text,Numerical Rating,predict
"EPA is providing relief by extending the 1-psi Reid Vapor Pressure waiver that currently applies to E10 gasoline to E15, which will enable E15 sales throughout the summer driving season in these a...",3,FALSE
"However, emissions have declined 17% overall since 2005, which reflects the combined impacts of several factors, including energy market trends, technological changes including energy efficiency i...",3,FALSE
"Today, April 19, the US Environmental Protection Agency is issuing an emergency fuel waiver to allow E15 gasoline — gasoline blended with 15% ethanol — to be sold during the summer driving season..",3,FALSE
“I am pleased that the Greenhouse Gas Reduction Fund includes a $7 billion ‘Solar for All’ program that I introduced to make it more affordable for low-income and working-class families to install...,3,FALSE
"After accounting for compliance costs of the rule, EPA estimated the net present value of health benefits from the proposed rule, due to reductions in particulate matter and ozone alone, to be up ...",3,FALSE
"EPA received 81 plans in total from Tribes and Tribal consortia representing more than 200 Tribes, along with four plans from territories..",3,FALSE
"When a tree came in contact with electrical distribution lines, it sparked the largest wildfire in California’s history, the 2021 Dixie Fire. Damage to Alaska infrastructure.",3,FALSE
"Saving Money, Reducing Emissions, , EPA estimates that the present value of the cumulative net benefits of this action is more than $272 billion from 2022 through 2050, and that the rule will yiel...",3,FALSE
"Resonac America imported HFC-23 which is a potent greenhouse gas with a 100-year global warming potential of 14,800..",3,FALSE
"Today, the US Environmental Protection Agency (EPA) announced a settlement agreement with Marrs Construction Co., of Bella Vista, Arkansas, addressing the company’s violations of the Lead Renovati...",3,FALSE
"(As a comparison, the Manhattan Island is 33 square miles.)37.",3,FALSE
"In 2020, the U.S. produced nearly 96 quadrillion British thermal units (Btu) of energy and consumed nearly 93 quadrillion Btu.",3,FALSE
"In fact, more than 15,000 dams in the United States have been identified as “high risk” for potential failure.",3,FALSE
"In addition, each of the 67 most populous metropolitan areas in the country are eligible to receive $1 million for plans to tackle climate pollution locally..",3,FALSE
"Nitrous oxide concentrations have increased from a pre-industrial level of 270 ppb11 to 332 ppb in 2019. For more information on greenhouse gas emissions, see the Greenhouse Gas Emissions website.",3,FALSE
"EPA offers Guidance for Utilities on Providing Whole-Building Energy Data, as well as one-on-one support to utilities interested in making this data available to owners..",3,FALSE
"The Kigali Amendment to the Montreal Protocol, adopted by the United Nations in 2016, requires the global phasedown of HFCs by 2036 for the United States and other developed countries..",3,FALSE
"The Solar for All program also advances President Biden’s Justice40 Initiative, which set the goal that 40% of the overall benefits of certain federal climate, clean energy, affordable and sustain...",3,FALSE
EPA received more than 1.3 million comments and had extensive and productive discussions with many groups of stakeholders to develop effective and workable climate standards that follow the law an...,3,FALSE
"However, 13. million U.S. households (about one-tenth of all U.S. households) were food insecure at least part of the time in 2020.",3,FALSE
"The AIM Act’s phasedown is consistent with the global phasedown of HFCs outlined in the Kigali Amendment to the Montreal Protocol on Substances that Deplete the Ozone Layer, an international agree...",3,FALSE
"Since 1991, the incidence of Lyme disease in the United States has nearly doubled. Warmer temperatures also create conditions that help mosquitoes thrive.",3,FALSE
"Today we’re making $3 billion available to install cleaner and more efficient technologies while cutting air pollution to protect the people who work at and live near ports.”, , “Our country’s por...",3,FALSE
These changes could increase pesticide exposures for agricultural workers.,3,FALSE
"In the Complaint, the United States alleges that the two related Dallas-based companies are liable under the Clean Water Act for the crude oil spill that occurred on July 8, 2022..",3,FALSE
Roughly 20 square miles of dry land and wetland became open water along the Atlantic coast between 1996 and 2011.,3,FALSE
"Background on the Methane Emissions Reduction Program in the Inflation Reduction Act, , Methane is a climate “super pollutant” that is more potent than carbon dioxide and responsible for approxima...",3,FALSE
"Sea level rise, melting sea ice, and thawing permafrost are all expected to damage oil and gas infrastructure in Alaska, affecting energy production. Nuclear energy impacts.",3,FALSE
"As temperatures have warmed in the United States, some land animals have moved to the (typically cooler) north by an average of 3. miles per decade.",3,FALSE
"In at least 25 states and territories nationwide, Solar for All is launching new programs where there has never been a substantial low-income solar program before..",3,FALSE
"And just this week, over 4,000 workers building ICEVs and BEVs at Volkswagen in Chattanooga, Tenn., announced they are standing up and filing a petition with the National Labor Relations Board for...",3,FALSE
It was the largest federal climate investment in the history of the nation..,3,FALSE
"J.R. Simplot Company’s Helm, Calif., nitrogenous fertilizer plant commissioned an on-site, one-megawatt solar photovoltaic project, reducing source energy consumption and avoiding greenhouse gas e...",3,FALSE
"Proven solutions to cut oil and gas methane and to avoid the fee are being used by leading companies in states across the country.”, , Methane is a climate “super pollutant” that is more potent th...",3,FALSE
"(LINK), Announcing $100 million in American Rescue Plan funding for environmental justice initiatives and air monitoring in overburdened communities..",3,FALSE
"Judge Peterson sentenced the company last month to pay $10.25 million in restitution to the victims of the May 2017 explosion and a $1 million fine, as well as to serve five years of probation wit...",3,FALSE
"Today, May 6, the US Environmental Protection Agency announced that more than 200 Tribes, plus American Samoa, the Northern Mariana Islands, Guam, and the US Virgin Islands, have published climate...",3,FALSE
Some hospitals are climate-proofing their buildings and becoming more energy efficient.,3,FALSE
Not addressing this problem could cost the U.S. GDP up to $3.,3,FALSE
Some marine species have also shifted north by more than 17 miles per decade.,3,FALSE
"EPA estimates that the present value of the cumulative benefits of this action is $283.9 billion from 2022 through 2050, and that the proposal will yield cumulative compliance savings for industry..",3,FALSE
"The final amendments to the air toxics standards for ethylene oxide commercial sterilization facilities put in place the strongest measures in US history to reduce emissions of EtO, one of the mos...",3,FALSE
"In a related set of complaints filed today, the United States and California allege that nearly a million model year 2013-2023 RAM 2500 and RAM 3500 pickup trucks with Cummins diesel engines utili...",3,FALSE
EPA’s analysis shows that the final rule will provide billions of dollars in health and environmental benefits each year..,3,FALSE
Seven in ten voters support EPA setting stricter limits on carbon emissions from heavy-duty vehicles..,3,FALSE
"For every $1 in costs there could be $77 in health benefits, and in 2032 we’ll see up to:, , 4,500 premature deaths prevented, 2,000 avoided E.R..",3,FALSE
"More than 8,100 industrial facilities reported greenhouse gas emissions in 2022 to EPA..",3,FALSE
"(As a comparison, the Manhattan Island is 33 square miles.",3,FALSE
"The 10 warmest years on record have occurred since 2005, with record highs across the globe in 2020.",3,FALSE
"Therefore, as greenhouse gas concentrations increase and global temperatures rise, the total amount of water vapor in the atmosphere also increases, further amplifying the warming effect. For more...",3,FALSE
Reported power plant emissions decreased by 0.8% between 2021 and 2022..,3,FALSE
"The US has leapt forward in the global race to invest in clean vehicles, with $188 billion and nearly 200,000 jobs on the way..",3,FALSE
"“The Solar for All program – legislation that I successfully introduced – will not only combat the existential threat of climate change by making solar energy available to working class families, ...",3,FALSE
"Overall, human-generated aerosols have a net cooling effect on the earth.",3,FALSE
"This effort supports the goals under EPA’s Renewable Fuel Standard (RFS) program, which has Congressional mandates to replace or reduce quantity of petroleum-based transportation fuel, heat oil, o...",3,FALSE
"Marathon Petroleum Corporation’s Anacortes, Wash., refinery reduced steam trap failures by more than 20% by equipping operators with handheld trap-testing devices to instantly identify leaks..",3,FALSE
It is likely that hurricane intensity has also increased over the past four decades.,3,FALSE
Satellites have been measuring the amount of energy the earth receives from the sun since 1978.,3,FALSE
"Thanks to President Biden’s Investing in America agenda, this is the first time that climate planning on this scale has been accomplished across Tribes..",3,FALSE
"In recent months, EPA has finalized strengthened pollution standards for cars, trucks, and power plants — as well as stronger air quality standards for particulate matter — that once fully impleme...",3,FALSE
"“Using sound science to streamline the review of more environmentally friendly chemical substitutes will help advance the Agency’s climate goals and protect human health and the environment.”, , E...",3,FALSE
Less snow cover during warm winters has a similar effect. Clouds can have both warming and cooling effects on climate.,3,FALSE
Water utilities spend more than $109 billion each year to provide safe drinking water and wastewater services in the communities they serve.,3,FALSE
"The measures proposed in these plans reflect an incredible opportunity to fight the climate crisis and benefit this and future generations.”, , The Climate Pollution Reduction Grants program creat...",3,FALSE
"Since President Biden took office, companies have announced more than $160 billion in investment in US clean vehicle manufacturing and the US auto manufacturing sector has added more than 100,000 ...",3,FALSE
"Reported emissions for 2022 were 1.2% higher than in 2021, and 14.2% higher than 2016..",3,FALSE
Engineers are developing solutions to help bolster system resilience.,3,FALSE
"In comparison, non-low-income households spend 3%.",3,FALSE
The sector accounts for 10. percent of total U.S. employment—more than 22 million jobs.,3,FALSE
Global average temperature has increased about 1.°F from 1901 to 2016.,3,FALSE
"This equates to the carbon dioxide released from powering 173,000 homes with electricity for a year..",3,FALSE
"As of 2019, approximately 51. million (or one in five) U.S. adults live with a mental illness.",3,FALSE
"More than 73,700 engines, vehicles, or other pieces of equipment were replaced or retrofitted to run cleaner with DERA funds during fiscal years 2008 to 2018, according to the DERA Fifth Report to...",3,FALSE
Trucks represent a small fraction of total on-road vehicles but generate the greatest share of harmful air pollutants..,3,FALSE
"Today, April 11, the US Environmental Protection Agency released its latest annual Inventory of US Greenhouse Gas Emissions and Sinks (GHG Inventory), which presents a national-level overview of a...",3,FALSE
"In October 2023, the Justice Department secured guilty pleas from the company, Didion, and company officials, as well as convictions against two more Didion officials..",3,FALSE
"In second place is Washington, D.C. with 555 buildings, followed by Atlanta in third place with 376 buildings..",3,FALSE
"Global Change Research Program—which is composed of 13 federal scientific agencies—concluded that scientific evidence consistently points to human activities, rather than natural climate trends, a...",3,FALSE
"In fiscal year 2022, the task force prevented illegal HFC imports equal to more than 889,000 metric tons of carbon dioxide..",3,FALSE
Pollination is vital to more than 100 crops grown in the United States.,3,FALSE
"Different greenhouse gases can remain in the atmosphere for different amounts of time, ranging from a few years to thousands of years.",3,FALSE
"The pipeline was operating at the time of the rupture and discharged about 300,000 gallons (7,110 barrels) of crude oil into the creek..",3,FALSE
"Currently, in approximately two-thirds of the country, E15 cannot be sold from terminals starting on May 1 and at retail stations starting on June 1..",3,FALSE
"The program will reduce 30 million metric tons of carbon dioxide equivalent emissions cumulatively, from over four gigawatts of solar energy capacity unlocked for low-income communities over five ...",3,FALSE
"When a tree came in contact with electrical distribution lines, it sparked the largest wildfire in California’s history, the 2021 Dixie Fire.",3,FALSE
"In 2020, the demand for transportation services contributed about $1.",3,FALSE
Hess was sentenced to a probationary sentence; Niemeyer was sentenced to a year of probation and a $1000 fine; and Bright was sentenced to a year of probation..,3,FALSE
There are 49 GMI Partner countries today..,3,FALSE
"In 2023, Americans purchased a record 1.2 million electric vehicles thanks, in part, to the consumer tax credits established by the Inflation Reduction Act..",3,FALSE
Methane traps 28 to 36 times more heat in the atmosphere over a 100-year period than carbon dioxide..,3,FALSE
Concentrations of the key greenhouse gases have all increased since the Industrial Revolution due to human activities.,3,FALSE
"America is now a magnet for private investment, with hundreds of billions of dollars committed and 270,000 new clean energy jobs created..",3,FALSE
"Background, , In August 2022, Congress passed, and President Biden signed, the Inflation Reduction Act into law, creating the largest investment to combat the climate crisis in US history..",3,FALSE
"Learn more about Global Warming Potential (GWP), a measure of climate impacts based on how long each greenhouse gas remains in the atmosphere and how strongly it absorbs energy. Ground-level ozone...",3,FALSE
"This enforcement action prevented approximately 6,208 pounds, or 2.816 metric tons, of illegal HFCs from being imported into the US If released into the atmosphere, these HFCs are the equivalent o...",3,FALSE
"During the timeframes of Apache’s alleged violations, air quality monitors in the relevant counties in New Mexico registered rising ozone concentrations exceeding 95% of the NAAQS for ozone..",3,FALSE
"During warm interglacial periods, carbon dioxide levels were higher.",3,FALSE
"1 (Washington), Utah Clean Energy (Utah), Xcel Energy (Minnesota), Xcel Energy (Colorado), Energy used in commercial and residential buildings accounts for one-third of US greenhouse gas emissions..",3,FALSE
"Scientists project that as the climate warms, there will be more intense hurricanes as well as increased rainfall.",3,FALSE
Companies and researchers are developing and installing innovative and renewable technologies (such as wind and solar) that help reduce air pollution and greenhouse gas emissions.,3,FALSE
"Globally, ecosystem services are worth an estimated $125 to $145 trillion per year.",3,FALSE
"One tool, the USDA Drought Summary ToolExit EPA’s website, shows drought conditions over time by region, state, range, and forest.",3,FALSE
"EPA also performed a sensitivity analysis exploring the combined effect on the power sector of the carbon pollution, air toxics, and water rules, as well as EPA’s recent rules for the transportati...",3,FALSE
"Today, the US Environmental Protection Agency (EPA) is releasing new and updated resources to support states as they work to address the climate crisis and reduce climate pollution..",3,FALSE
Over 930 million people – around 12% of the world’s population – spend at least 10% of their household budget to pay for health care.,3,FALSE
"As a result, thousands of sea lion pups starved.",3,FALSE
"Global Methane Initiative, , In 2004 the EPA and the State Department launched the Global Methane Initiative (then known as the Methane to Markets Partnership) along with 14 countries and leading ...",3,FALSE
"Additional cases of Lyme disease in children are projected to rise 79% to 241%, or an additional 2,600 to 23,400 new cases per year..",3,FALSE
"Atmospheric carbon dioxide concentrations have increased by more than 40 percent since pre-industrial times, from approximately 280 parts per million (ppm) in the 18th century7 to 414 ppm in 2020....",3,FALSE
"Carbon dioxide, methane, and nitrous oxide concentrations are now more abundant in the earth’s atmosphere than any time in the last 800,000 years.",3,FALSE
"“President Biden’s Inflation Reduction Act created the largest investment in climate action and environmental justice in US history,” said EPA Administrator Michael S. Regan..",3,FALSE
"On average, low-income households spend 8.% of their income on energy expenses.",3,FALSE
"The St. Paul Park, Minn., refinery completed a three-year effort to reinforce insulation across the entire site, cutting carbon dioxide-equivalent emissions by close to 16,000 metric tons per year..",3,FALSE
About 80% of the ground in Alaska has permafrost underneath it.,3,FALSE
Every $1 invested by the United States in GMI leverages approximately $6 in investments from other stakeholders..,3,FALSE
Target – Two stores in Florida and Illinois achieved GreenChill Store Certification for five consecutive years..,3,FALSE
"The energy system is an important source of employment for Americans, providing jobs for about 5. million people.",3,FALSE
"Today’s action is the latest in recent weeks to protect communities from EtO pollution, following a final rule to dramatically reduce EtO emissions from commercial sterilization facilities..",3,FALSE
"More information:  https://www.epa.gov/snap, , On April 22, as a part of the Paris Agreement, the United States pledged to reduce national greenhouse gas emissions by 50 to 52 percent below 2005 l...",3,FALSE
"Today, March 11, the US Environmental Protection Agency announced a record 45 states, plus the District of Columbia, Puerto Rico, and dozens of Metropolitan Statistical Areas have now developed cl...",3,FALSE
"“In many cities, a majority of greenhouse gas emissions results from the energy used by buildings,” said EPA Administrator Michael S. Regan..",3,FALSE
"These illnesses cost the U.S. health care system more than $3 billion annually, and climate impacts are expected to increase risk of exposure to water-borne pathogens and water-treatment expenses....",3,FALSE
"Background, , EPA studies of human exposure to air pollutants indicate that indoor levels of pollutants may be two to five times — and occasionally more than 100 times — higher than outdoor levels..",3,FALSE
"Today, April 25, the US Environmental Protection Agency announced a suite of final rules to reduce pollution from fossil fuel-fired power plants in order to protect all communities from pollution ...",3,FALSE
"In 2021, the U.S. Southwest experienced one of the most severe long-term droughts of the past 1,200 years.",3,FALSE
"Global Methane Pledge, , The Global Methane Pledge, launched at COP26 by the European Union and the United States, now has over 155 government participants representing over 50% of global anthropo...",3,FALSE
"Sea level rise, melting sea ice, and thawing permafrost are all expected to damage oil and gas infrastructure in Alaska, affecting energy production.",3,FALSE
"In addition, EPA proposes to address environmental justice concerns in all NECIs, and to add two new NECIs on mitigating climate change and addressing PFAS pollution, for the FY 2024-2027 cycle..",3,FALSE
At least 237 sanitary sewer overflows have occurred from GWA’s collection system since 2018..,3,FALSE
"As directed by Congress, the Waste Emissions Charge starts at $900 per metric ton of wasteful emissions in 2024, increasing to $1,200 for 2025, and $1,500 for 2026 and beyond, and only applies to ...",3,FALSE
Some utility companies even offer federal tax credits.,3,FALSE
"Across the nation, over 3 million Class 6 and Class 7 vehicles are currently in use, spanning a wide variety of vehicle types and vocations, including school buses, refuse haulers, and utility and...",3,FALSE
"(2016 is the earliest year of comparable data for this sector, as new industry segments began reporting that year.",3,FALSE
This is roughly equivalent to the greenhouse gas emissions from consuming over 12 billion gallons of gasoline..,3,FALSE
"Since 2000, PM2.5 concentrations in the outdoor air have decreased by 42% while the US Gross Domestic Product increased by 52% during that time..",3,FALSE
EPA is currently developing new content that presents the climate change impacts that regions and states are already experiencing.,3,FALSE
"Separately, studies show that children between the ages of 5 and 9 report a higher frequency of Lyme disease compared to most other age groups.",3,FALSE
